pair_id,left_qid,right_qid,left_image_id,right_image_id,left_image_filename,right_image_filename,left_image_relative_path,right_image_relative_path,left_oss_url,right_oss_url,left_city,right_city,left_cluster,right_cluster,same_city,same_cluster,pair_type,left_right_random_seed,participant_slot,order_in_participant
PAIR_4018,Q477,Q087,CQ_2923568,CD_471132,Q477__cq_2923568_106.558559_29.579834.jpg,Q087__cd_471132_104.1061396_30.65590641.jpg,images/Q477__cq_2923568_106.558559_29.579834.jpg,images/Q087__cd_471132_104.1061396_30.65590641.jpg,,,chongqing,chengdu,19,14,False,False,cross_city_cross_cluster,971830676,P_SLOT_094,23
PAIR_4515,Q073,Q273,CD_48548,CQ_705334,Q073__cd_48548_104.0125444_30.63508985.jpg,Q273__cq_705334_106.547989_29.555709.jpg,images/Q073__cd_48548_104.0125444_30.63508985.jpg,images/Q273__cq_705334_106.547989_29.555709.jpg,,,chengdu,chongqing,11,20,False,False,cross_city_cross_cluster,411402730,P_SLOT_094,24
PAIR_4722,Q292,Q069,CQ_3160754,CD_476734,Q292__cq_3160754_106.500881_29.512229.jpg,Q069__cd_476734_104.1294926_30.6216421.jpg,images/Q292__cq_3160754_106.500881_29.512229.jpg,images/Q069__cd_476734_104.1294926_30.6216421.jpg,,,chongqing,chengdu,23,11,False,False,cross_city_cross_cluster,260928240,P_SLOT_094,25
PAIR_6538,Q489,Q140,CQ_2423376,CD_54426,Q489__cq_2423376_106.503149_29.523062.jpg,Q140__cd_54426_104.0873126_30.64261993.jpg,images/Q489__cq_2423376_106.503149_29.523062.jpg,images/Q140__cd_54426_104.0873126_30.64261993.jpg,,,chongqing,chengdu,22,22,False,True,cross_city_same_cluster,916467707,P_SLOT_094,26
PAIR_1692,Q196,Q422,CQ_628859,CQ_2804614,Q196__cq_628859_106.479986_29.567805.jpg,Q422__cq_2804614_106.567399_29.560494.jpg,images/Q196__cq_628859_106.479986_29.567805.jpg,images/Q422__cq_2804614_106.567399_29.560494.jpg,,,chongqing,chongqing,8,5,True,False,same_city_cross_cluster,937788888,P_SLOT_094,27
PAIR_5424,Q397,Q011,CD_420902,CD_464027,Q397__cd_420902_104.0492904_30.70818039.jpg,Q011__cd_464027_104.0527891_30.611365.jpg,images/Q397__cd_420902_104.0492904_30.70818039.jpg,images/Q011__cd_464027_104.0527891_30.611365.jpg,,,chengdu,chengdu,23,1,True,False,same_city_cross_cluster,401844342,P_SLOT_094,28
PAIR_1924,Q342,Q212,CD_420947,CQ_664018,Q342__cd_420947_104.0465833_30.7069976.jpg,Q212__cq_664018_106.502797_29.515364.jpg,images/Q342__cd_420947_104.0465833_30.7069976.jpg,images/Q212__cq_664018_106.502797_29.515364.jpg,,,chengdu,chongqing,10,10,False,True,cross_city_same_cluster,318073255,P_SLOT_094,29
PAIR_6366,Q074,Q084,CD_464707,CD_465038,Q074__cd_464707_104.008273_30.62333194.jpg,Q084__cd_465038_104.0256697_30.62328355.jpg,images/Q074__cd_464707_104.008273_30.62333194.jpg,images/Q084__cd_465038_104.0256697_30.62328355.jpg,,,chengdu,chengdu,11,13,True,False,same_city_cross_cluster,797317228,P_SLOT_094,30
PAIR_5354,Q468,Q331,CQ_744383,CD_243994,Q468__cq_744383_106.595107_29.564042.jpg,Q331__cd_243994_104.154604_30.67095852.jpg,images/Q468__cq_744383_106.595107_29.564042.jpg,images/Q331__cd_243994_104.154604_30.67095852.jpg,,,chongqing,chengdu,16,7,False,False,cross_city_cross_cluster,291602418,P_SLOT_095,1
PAIR_4153,Q072,Q445,CD_416577,CQ_3233434,Q072__cd_416577_104.0951926_30.69088433.jpg,Q445__cq_3233434_106.542749_29.530928.jpg,images/Q072__cd_416577_104.0951926_30.69088433.jpg,images/Q445__cq_3233434_106.542749_29.530928.jpg,,,chengdu,chongqing,11,12,False,False,cross_city_cross_cluster,226485661,P_SLOT_095,2
PAIR_2366,Q148,Q455,CD_36662,CQ_618161,Q148__cd_36662_104.0085017_30.69824311.jpg,Q455__cq_618161_106.467495_29.548961.jpg,images/Q148__cd_36662_104.0085017_30.69824311.jpg,images/Q455__cq_618161_106.467495_29.548961.jpg,,,chengdu,chongqing,24,13,False,False,cross_city_cross_cluster,365602710,P_SLOT_095,3
PAIR_2227,Q476,Q119,CQ_650640,CD_35462,Q476__cq_650640_106.493456_29.562042.jpg,Q119__cd_35462_104.0479474_30.71182662.jpg,images/Q476__cq_650640_106.493456_29.562042.jpg,images/Q119__cd_35462_104.0479474_30.71182662.jpg,,,chongqing,chengdu,19,19,False,True,cross_city_same_cluster,494267190,P_SLOT_095,4
PAIR_5599,Q496,Q168,CQ_663846,CQ_2431345,Q496__cq_663846_106.498615_29.528572.jpg,Q168__cq_2431345_106.562155_29.543268.jpg,images/Q496__cq_663846_106.498615_29.528572.jpg,images/Q168__cq_2431345_106.562155_29.543268.jpg,,,chongqing,chongqing,23,3,True,False,same_city_cross_cluster,536966201,P_SLOT_095,5
PAIR_5460,Q286,Q201,CQ_3158838,CQ_650439,Q286__cq_3158838_106.500084_29.557742.jpg,Q201__cq_650439_106.493302_29.578158.jpg,images/Q286__cq_3158838_106.500084_29.557742.jpg,images/Q201__cq_650439_106.493302_29.578158.jpg,,,chongqing,chongqing,22,22,True,True,same_city_same_cluster,935854518,P_SLOT_095,6
PAIR_5447,Q277,Q489,CQ_677376,CQ_2423376,Q277__cq_677376_106.518011_29.53425.jpg,Q489__cq_2423376_106.503149_29.523062.jpg,images/Q277__cq_677376_106.518011_29.53425.jpg,images/Q489__cq_2423376_106.503149_29.523062.jpg,,,chongqing,chongqing,21,22,True,False,same_city_cross_cluster,15764028,P_SLOT_095,7
PAIR_5397,Q266,Q458,CQ_3203837,CQ_629201,Q266__cq_3203837_106.526698_29.464938.jpg,Q458__cq_629201_106.480125_29.525896.jpg,images/Q266__cq_3203837_106.526698_29.464938.jpg,images/Q458__cq_629201_106.480125_29.525896.jpg,,,chongqing,chongqing,19,14,True,False,same_city_cross_cluster,511194139,P_SLOT_095,8
PAIR_3860,Q447,Q033,CQ_3420869,CD_96711,Q447__cq_3420869_106.541134_29.599774.jpg,Q033__cd_96711_104.0769391_30.67743626.jpg,images/Q447__cq_3420869_106.541134_29.599774.jpg,images/Q033__cd_96711_104.0769391_30.67743626.jpg,,,chongqing,chengdu,12,5,False,False,cross_city_cross_cluster,145497737,P_SLOT_095,9
PAIR_2304,Q416,Q364,CQ_716159,CD_96925,Q416__cq_716159_106.562555_29.582879.jpg,Q364__cd_96925_104.0183805_30.69341749.jpg,images/Q416__cq_716159_106.562555_29.582879.jpg,images/Q364__cd_96925_104.0183805_30.69341749.jpg,,,chongqing,chengdu,3,16,False,False,cross_city_cross_cluster,904469352,P_SLOT_095,10
PAIR_3131,Q398,Q147,CD_420844,CD_411845,Q398__cd_420844_104.0359029_30.7034102.jpg,Q147__cd_411845_104.0948772_30.70170568.jpg,images/Q398__cd_420844_104.0359029_30.7034102.jpg,images/Q147__cd_411845_104.0948772_30.70170568.jpg,,,chengdu,chengdu,24,24,True,True,same_city_same_cluster,797898060,P_SLOT_095,11
PAIR_3859,Q193,Q045,CQ_3153485,CD_48963,Q193__cq_3153485_106.490185_29.486368.jpg,Q045__cd_48963_104.0357153_30.60515835.jpg,images/Q193__cq_3153485_106.490185_29.486368.jpg,images/Q045__cd_48963_104.0357153_30.60515835.jpg,,,chongqing,chengdu,7,7,False,True,cross_city_same_cluster,856153946,P_SLOT_095,12
PAIR_5745,Q386,Q271,CD_33819,CQ_671927,Q386__cd_33819_104.0636292_30.67578884.jpg,Q271__cq_671927_106.508117_29.612095.jpg,images/Q386__cd_33819_104.0636292_30.67578884.jpg,images/Q271__cq_671927_106.508117_29.612095.jpg,,,chengdu,chongqing,20,20,False,True,cross_city_same_cluster,972994269,P_SLOT_095,13
PAIR_5170,Q429,Q066,CQ_3158284,CD_455725,Q429__cq_3158284_106.473681_29.4932.jpg,Q066__cd_455725_103.9936497_30.6540582.jpg,images/Q429__cq_3158284_106.473681_29.4932.jpg,images/Q066__cd_455725_103.9936497_30.6540582.jpg,,,chongqing,chengdu,8,10,False,False,cross_city_cross_cluster,720084683,P_SLOT_095,14
PAIR_2540,Q046,Q100,CD_462116,CD_469626,Q046__cd_462116_103.9948189_30.6464695.jpg,Q100__cd_469626_104.0211743_30.64231537.jpg,images/Q046__cd_462116_103.9948189_30.6464695.jpg,images/Q100__cd_469626_104.0211743_30.64231537.jpg,,,chengdu,chengdu,7,16,True,False,same_city_cross_cluster,946570494,P_SLOT_095,15
PAIR_0973,Q378,Q113,CD_465340,CD_35670,Q378__cd_465340_104.0229305_30.61850494.jpg,Q113__cd_35670_104.0246616_30.71233343.jpg,images/Q378__cd_465340_104.0229305_30.61850494.jpg,images/Q113__cd_35670_104.0246616_30.71233343.jpg,,,chengdu,chengdu,18,18,True,True,same_city_same_cluster,315607896,P_SLOT_095,16
PAIR_0518,Q217,Q238,CQ_630060,CQ_3306470,Q217__cq_630060_106.475495_29.459301.jpg,Q238__cq_3306470_106.554471_29.605218.jpg,images/Q217__cq_630060_106.475495_29.459301.jpg,images/Q238__cq_3306470_106.554471_29.605218.jpg,,,chongqing,chongqing,12,15,True,False,same_city_cross_cluster,166948376,P_SLOT_095,17
PAIR_0592,Q018,Q279,CD_463463,CQ_3379640,Q018__cd_463463_104.0039616_30.65256917.jpg,Q279__cq_3379640_106.542288_29.42657.jpg,images/Q018__cd_463463_104.0039616_30.65256917.jpg,images/Q279__cq_3379640_106.542288_29.42657.jpg,,,chengdu,chongqing,2,21,False,False,cross_city_cross_cluster,769420978,P_SLOT_095,18
PAIR_6908,Q469,Q417,CQ_686529,CQ_613135,Q469__cq_686529_106.524892_29.503893.jpg,Q417__cq_613135_106.460857_29.579991.jpg,images/Q469__cq_686529_106.524892_29.503893.jpg,images/Q417__cq_613135_106.460857_29.579991.jpg,,,chongqing,chongqing,16,3,True,False,same_city_cross_cluster,506558785,P_SLOT_095,19
PAIR_1325,Q123,Q051,CD_466922,CD_414222,Q123__cd_466922_104.0759301_30.61448398.jpg,Q051__cd_414222_104.0485178_30.68448394.jpg,images/Q123__cd_466922_104.0759301_30.61448398.jpg,images/Q051__cd_414222_104.0485178_30.68448394.jpg,,,chengdu,chengdu,20,8,True,False,same_city_cross_cluster,508376679,P_SLOT_095,20
PAIR_0198,Q341,Q102,CD_34028,CD_473655,Q341__cd_34028_104.0779767_30.68073184.jpg,Q102__cd_473655_104.0600019_30.65693068.jpg,images/Q341__cd_34028_104.0779767_30.68073184.jpg,images/Q102__cd_473655_104.0600019_30.65693068.jpg,,,chengdu,chengdu,9,17,True,False,same_city_cross_cluster,603548174,P_SLOT_095,21
PAIR_6120,Q012,Q159,CD_53958,CQ_2423635,Q012__cd_53958_104.0991534_30.63533044.jpg,Q159__cq_2423635_106.473754_29.474413.jpg,images/Q012__cd_53958_104.0991534_30.63533044.jpg,images/Q159__cq_2423635_106.473754_29.474413.jpg,,,chengdu,chongqing,1,1,False,True,cross_city_same_cluster,764423539,P_SLOT_095,22
PAIR_6674,Q160,Q393,CQ_717204,CD_43927,Q160__cq_717204_106.559153_29.476584.jpg,Q393__cd_43927_103.9878372_30.65091928.jpg,images/Q160__cq_717204_106.559153_29.476584.jpg,images/Q393__cd_43927_103.9878372_30.65091928.jpg,,,chongqing,chengdu,1,21,False,False,cross_city_cross_cluster,211515553,P_SLOT_095,23
PAIR_1258,Q389,Q161,CD_417763,CQ_659951,Q389__cd_417763_104.0514038_30.7113369.jpg,Q161__cq_659951_106.499376_29.520677.jpg,images/Q389__cd_417763_104.0514038_30.7113369.jpg,images/Q161__cq_659951_106.499376_29.520677.jpg,,,chengdu,chongqing,20,2,False,False,cross_city_cross_cluster,746030229,P_SLOT_095,24
PAIR_6988,Q030,Q244,CD_55201,CQ_732695,Q030__cd_55201_104.0635561_30.65438919.jpg,Q244__cq_732695_106.583952_29.537571.jpg,images/Q030__cd_55201_104.0635561_30.65438919.jpg,images/Q244__cq_732695_106.583952_29.537571.jpg,,,chengdu,chongqing,5,15,False,False,cross_city_cross_cluster,370401841,P_SLOT_095,25
PAIR_0602,Q149,Q219,CD_413206,CQ_2913732,Q149__cd_413206_104.0746606_30.7219459.jpg,Q219__cq_2913732_106.525143_29.591695.jpg,images/Q149__cd_413206_104.0746606_30.7219459.jpg,images/Q219__cq_2913732_106.525143_29.591695.jpg,,,chengdu,chongqing,24,12,False,False,cross_city_cross_cluster,753279868,P_SLOT_095,26
PAIR_5900,Q267,Q382,CQ_3304439,CD_96564,Q267__cq_3304439_106.49648_29.596108.jpg,Q382__cd_96564_103.9988173_30.67757921.jpg,images/Q267__cq_3304439_106.49648_29.596108.jpg,images/Q382__cd_96564_103.9988173_30.67757921.jpg,,,chongqing,chengdu,19,19,False,True,cross_city_same_cluster,327968543,P_SLOT_095,27
PAIR_3661,Q460,Q079,CQ_2434449,CD_427488,Q460__cq_2434449_106.537656_29.57606.jpg,Q079__cd_427488_104.1448467_30.66704602.jpg,images/Q460__cq_2434449_106.537656_29.57606.jpg,images/Q079__cd_427488_104.1448467_30.66704602.jpg,,,chongqing,chengdu,15,12,False,False,cross_city_cross_cluster,168101280,P_SLOT_095,28
PAIR_2831,Q320,Q182,CD_54277,CQ_686412,Q320__cd_54277_104.0960692_30.64543826.jpg,Q182__cq_686412_106.529075_29.558449.jpg,images/Q320__cd_54277_104.0960692_30.64543826.jpg,images/Q182__cq_686412_106.529075_29.558449.jpg,,,chengdu,chongqing,5,5,False,True,cross_city_same_cluster,940223552,P_SLOT_095,29
PAIR_3185,Q247,Q172,CQ_599182,CQ_628612,Q247__cq_599182_106.45012_29.560037.jpg,Q172__cq_628612_106.475267_29.601132.jpg,images/Q247__cq_599182_106.45012_29.560037.jpg,images/Q172__cq_628612_106.475267_29.601132.jpg,,,chongqing,chongqing,16,3,True,False,same_city_cross_cluster,873536879,P_SLOT_095,30
PAIR_5498,Q031,Q278,CD_468473,CQ_3421661,Q031__cd_468473_104.0959516_30.62468896.jpg,Q278__cq_3421661_106.572132_29.588066.jpg,images/Q031__cd_468473_104.0959516_30.62468896.jpg,images/Q278__cq_3421661_106.572132_29.588066.jpg,,,chengdu,chongqing,5,21,False,False,cross_city_cross_cluster,506046422,P_SLOT_096,1
PAIR_5257,Q198,Q431,CQ_594178,CQ_3305984,Q198__cq_594178_106.443707_29.55647.jpg,Q431__cq_3305984_106.518044_29.610399.jpg,images/Q198__cq_594178_106.443707_29.55647.jpg,images/Q431__cq_3305984_106.518044_29.610399.jpg,,,chongqing,chongqing,8,8,True,True,same_city_same_cluster,651573856,P_SLOT_096,2
PAIR_0442,Q361,Q416,CD_54415,CQ_716159,Q361__cd_54415_104.0837552_30.64097973.jpg,Q416__cq_716159_106.562555_29.582879.jpg,images/Q361__cd_54415_104.0837552_30.64097973.jpg,images/Q416__cq_716159_106.562555_29.582879.jpg,,,chengdu,chongqing,15,3,False,False,cross_city_cross_cluster,274194975,P_SLOT_096,3
PAIR_4449,Q430,Q053,CQ_721993,CD_413805,Q430__cq_721993_106.565202_29.484286.jpg,Q053__cd_413805_104.1247536_30.71138537.jpg,images/Q430__cq_721993_106.565202_29.484286.jpg,images/Q053__cd_413805_104.1247536_30.71138537.jpg,,,chongqing,chengdu,8,9,False,False,cross_city_cross_cluster,711548516,P_SLOT_096,4
PAIR_3909,Q268,Q302,CQ_740185,CD_37492,Q268__cq_740185_106.585088_29.546986.jpg,Q302__cd_37492_104.0586227_30.67367877.jpg,images/Q268__cq_740185_106.585088_29.546986.jpg,images/Q302__cd_37492_104.0586227_30.67367877.jpg,,,chongqing,chengdu,20,0,False,False,cross_city_cross_cluster,114916162,P_SLOT_096,5
PAIR_4888,Q309,Q102,CD_32132,CD_473655,Q309__cd_32132_104.0656365_30.72653447.jpg,Q102__cd_473655_104.0600019_30.65693068.jpg,images/Q309__cd_32132_104.0656365_30.72653447.jpg,images/Q102__cd_473655_104.0600019_30.65693068.jpg,,,chengdu,chengdu,1,17,True,False,same_city_cross_cluster,846610061,P_SLOT_096,6
PAIR_0812,Q388,Q167,CD_56502,CQ_651518,Q388__cd_56502_104.1322712_30.60902527.jpg,Q167__cq_651518_106.491332_29.49351.jpg,images/Q388__cd_56502_104.1322712_30.60902527.jpg,images/Q167__cq_651518_106.491332_29.49351.jpg,,,chengdu,chongqing,20,2,False,False,cross_city_cross_cluster,515132913,P_SLOT_096,7
PAIR_3833,Q174,Q314,CQ_3369353,CD_53622,Q174__cq_3369353_106.549098_29.416348.jpg,Q314__cd_53622_104.1085936_30.64618793.jpg,images/Q174__cq_3369353_106.549098_29.416348.jpg,images/Q314__cd_53622_104.1085936_30.64618793.jpg,,,chongqing,chengdu,3,3,False,True,cross_city_same_cluster,199534869,P_SLOT_096,8
PAIR_6625,Q321,Q185,CD_55512,CQ_629147,Q321__cd_55512_104.060947_30.65420857.jpg,Q185__cq_629147_106.47969_29.530983.jpg,images/Q321__cd_55512_104.060947_30.65420857.jpg,images/Q185__cq_629147_106.47969_29.530983.jpg,,,chengdu,chongqing,5,5,False,True,cross_city_same_cluster,758822706,P_SLOT_096,9
PAIR_6984,Q312,Q331,CD_422122,CD_243994,Q312__cd_422122_104.069569_30.67240983.jpg,Q331__cd_243994_104.154604_30.67095852.jpg,images/Q312__cd_422122_104.069569_30.67240983.jpg,images/Q331__cd_243994_104.154604_30.67095852.jpg,,,chengdu,chengdu,2,7,True,False,same_city_cross_cluster,893437506,P_SLOT_096,10
PAIR_7360,Q152,Q154,CQ_677050,CQ_604294,Q152__cq_677050_106.516756_29.580284.jpg,Q154__cq_604294_106.453325_29.518473.jpg,images/Q152__cq_677050_106.516756_29.580284.jpg,images/Q154__cq_604294_106.453325_29.518473.jpg,,,chongqing,chongqing,0,0,True,True,same_city_same_cluster,400616686,P_SLOT_096,11
PAIR_7420,Q127,Q440,CD_466326,CQ_3157640,Q127__cd_466326_104.104616_30.60566608.jpg,Q440__cq_3157640_106.483122_29.492916.jpg,images/Q127__cd_466326_104.104616_30.60566608.jpg,images/Q440__cq_3157640_106.483122_29.492916.jpg,,,chengdu,chongqing,20,10,False,False,cross_city_cross_cluster,146980977,P_SLOT_096,12
PAIR_5684,Q267,Q187,CQ_3304439,CQ_753234,Q267__cq_3304439_106.49648_29.596108.jpg,Q187__cq_753234_106.599227_29.51154.jpg,images/Q267__cq_3304439_106.49648_29.596108.jpg,images/Q187__cq_753234_106.599227_29.51154.jpg,,,chongqing,chongqing,19,6,True,False,same_city_cross_cluster,427783065,P_SLOT_096,13
PAIR_0564,Q103,Q148,CD_412283,CD_36662,Q103__cd_412283_104.0742097_30.71001255.jpg,Q148__cd_36662_104.0085017_30.69824311.jpg,images/Q103__cd_412283_104.0742097_30.71001255.jpg,images/Q148__cd_36662_104.0085017_30.69824311.jpg,,,chengdu,chengdu,17,24,True,False,same_city_cross_cluster,389091383,P_SLOT_096,14
PAIR_7010,Q368,Q047,CD_52466,CD_416701,Q368__cd_52466_104.0158187_30.6525842.jpg,Q047__cd_416701_104.0936408_30.68988449.jpg,images/Q368__cd_52466_104.0158187_30.6525842.jpg,images/Q047__cd_416701_104.0936408_30.68988449.jpg,,,chengdu,chengdu,17,7,True,False,same_city_cross_cluster,802128354,P_SLOT_096,15
PAIR_4034,Q393,Q155,CD_43927,CQ_2436449,Q393__cd_43927_103.9878372_30.65091928.jpg,Q155__cq_2436449_106.550457_29.501851.jpg,images/Q393__cd_43927_103.9878372_30.65091928.jpg,images/Q155__cq_2436449_106.550457_29.501851.jpg,,,chengdu,chongqing,21,0,False,False,cross_city_cross_cluster,962298916,P_SLOT_096,16
PAIR_2391,Q382,Q001,CD_96564,CD_221864,Q382__cd_96564_103.9988173_30.67757921.jpg,Q001__cd_221864_103.9997959_30.62838486.jpg,images/Q382__cd_96564_103.9988173_30.67757921.jpg,images/Q001__cd_221864_103.9997959_30.62838486.jpg,,,chengdu,chengdu,19,0,True,False,same_city_cross_cluster,44868023,P_SLOT_096,17
PAIR_0136,Q286,Q217,CQ_3158838,CQ_630060,Q286__cq_3158838_106.500084_29.557742.jpg,Q217__cq_630060_106.475495_29.459301.jpg,images/Q286__cq_3158838_106.500084_29.557742.jpg,images/Q217__cq_630060_106.475495_29.459301.jpg,,,chongqing,chongqing,22,12,True,False,same_city_cross_cluster,129255640,P_SLOT_096,18
PAIR_7320,Q241,Q086,CQ_682474,CD_418413,Q241__cq_682474_106.522254_29.532978.jpg,Q086__cd_418413_104.0368982_30.71360762.jpg,images/Q241__cq_682474_106.522254_29.532978.jpg,images/Q086__cd_418413_104.0368982_30.71360762.jpg,,,chongqing,chengdu,15,14,False,False,cross_city_cross_cluster,185121067,P_SLOT_096,19
PAIR_6891,Q078,Q354,CD_53723,CD_52364,Q078__cd_53723_104.1163675_30.64167952.jpg,Q354__cd_52364_104.1228697_30.65211287.jpg,images/Q078__cd_53723_104.1163675_30.64167952.jpg,images/Q354__cd_52364_104.1228697_30.65211287.jpg,,,chengdu,chengdu,12,12,True,True,same_city_same_cluster,291135204,P_SLOT_096,20
PAIR_3027,Q325,Q364,CD_464996,CD_96925,Q325__cd_464996_104.0155993_30.62904742.jpg,Q364__cd_96925_104.0183805_30.69341749.jpg,images/Q325__cd_464996_104.0155993_30.62904742.jpg,images/Q364__cd_96925_104.0183805_30.69341749.jpg,,,chengdu,chengdu,6,16,True,False,same_city_cross_cluster,31087888,P_SLOT_096,21
PAIR_0515,Q191,Q454,CQ_662899,CQ_3148282,Q191__cq_662899_106.505107_29.593368.jpg,Q454__cq_3148282_106.528079_29.492025.jpg,images/Q191__cq_662899_106.505107_29.593368.jpg,images/Q454__cq_3148282_106.528079_29.492025.jpg,,,chongqing,chongqing,6,13,True,False,same_city_cross_cluster,895300924,P_SLOT_096,22
PAIR_0417,Q206,Q336,CQ_2795563,CD_33323,Q206__cq_2795563_106.525219_29.559032.jpg,Q336__cd_33323_104.0592457_30.72335983.jpg,images/Q206__cq_2795563_106.525219_29.559032.jpg,images/Q336__cd_33323_104.0592457_30.72335983.jpg,,,chongqing,chengdu,10,9,False,False,cross_city_cross_cluster,478939973,P_SLOT_096,23
PAIR_0200,Q099,Q469,CD_454357,CQ_686529,Q099__cd_454357_103.9988652_30.65087681.jpg,Q469__cq_686529_106.524892_29.503893.jpg,images/Q099__cd_454357_103.9988652_30.65087681.jpg,images/Q469__cq_686529_106.524892_29.503893.jpg,,,chengdu,chongqing,16,16,False,True,cross_city_same_cluster,695566646,P_SLOT_096,24
PAIR_0489,Q397,Q156,CD_420902,CQ_3394645,Q397__cd_420902_104.0492904_30.70818039.jpg,Q156__cq_3394645_106.568598_29.48804.jpg,images/Q397__cd_420902_104.0492904_30.70818039.jpg,images/Q156__cq_3394645_106.568598_29.48804.jpg,,,chengdu,chongqing,23,0,False,False,cross_city_cross_cluster,271977480,P_SLOT_096,25
PAIR_0693,Q405,Q118,CQ_2436021,CD_58489,Q405__cq_2436021_106.560443_29.506319.jpg,Q118__cd_58489_104.125946_30.63887939.jpg,images/Q405__cq_2436021_106.560443_29.506319.jpg,images/Q118__cd_58489_104.125946_30.63887939.jpg,,,chongqing,chengdu,0,19,False,False,cross_city_cross_cluster,438046728,P_SLOT_096,26
PAIR_3291,Q257,Q378,CQ_2431228,CD_465340,Q257__cq_2431228_106.534125_29.424309.jpg,Q378__cd_465340_104.0229305_30.61850494.jpg,images/Q257__cq_2431228_106.534125_29.424309.jpg,images/Q378__cd_465340_104.0229305_30.61850494.jpg,,,chongqing,chengdu,18,18,False,True,cross_city_same_cluster,142153296,P_SLOT_096,27
PAIR_1227,Q026,Q418,CD_58409,CQ_663349,Q026__cd_58409_104.1347454_30.63393966.jpg,Q418__cq_663349_106.503123_29.550444.jpg,images/Q026__cd_58409_104.1347454_30.63393966.jpg,images/Q418__cq_663349_106.503123_29.550444.jpg,,,chengdu,chongqing,4,4,False,True,cross_city_same_cluster,612859217,P_SLOT_096,28
PAIR_1268,Q188,Q036,CQ_3156715,CD_424456,Q188__cq_3156715_106.527555_29.490634.jpg,Q036__cd_424456_104.1523875_30.69268644.jpg,images/Q188__cq_3156715_106.527555_29.490634.jpg,images/Q036__cd_424456_104.1523875_30.69268644.jpg,,,chongqing,chengdu,6,6,False,True,cross_city_same_cluster,631726810,P_SLOT_096,29
PAIR_7092,Q202,Q010,CQ_2433664,CD_222605,Q202__cq_2433664_106.491125_29.537488.jpg,Q010__cd_222605_104.0193801_30.66211743.jpg,images/Q202__cq_2433664_106.491125_29.537488.jpg,images/Q010__cd_222605_104.0193801_30.66211743.jpg,,,chongqing,chengdu,9,1,False,False,cross_city_cross_cluster,48549142,P_SLOT_096,30
PAIR_1440,Q191,Q452,CQ_662899,CQ_604108,Q191__cq_662899_106.505107_29.593368.jpg,Q452__cq_604108_106.453627_29.531365.jpg,images/Q191__cq_662899_106.505107_29.593368.jpg,images/Q452__cq_604108_106.453627_29.531365.jpg,,,chongqing,chongqing,6,13,True,False,same_city_cross_cluster,287566319,P_SLOT_097,1
PAIR_3222,Q212,Q272,CQ_664018,CQ_673016,Q212__cq_664018_106.502797_29.515364.jpg,Q272__cq_673016_106.512243_29.51002.jpg,images/Q212__cq_664018_106.502797_29.515364.jpg,images/Q272__cq_673016_106.512243_29.51002.jpg,,,chongqing,chongqing,10,20,True,False,same_city_cross_cluster,705097862,P_SLOT_097,2
